requirement_id,equipment_id,discipline,parameter_key,value_text,value_number,unit,datum,value_origin,status,source_id,source_locator,blocks_release,notes
REQ-0694,APP-017-WASHER,ELEC/PLUM/INT1,water_pressure_min,,100,kPa,,official_exact_model,confirmed,APP-017-SIEMENS-WASHER-MANUAL-001,,no,厂家参数；不作为接口中心坐标。
REQ-0695,APP-017-WASHER,ELEC/PLUM/INT1,water_pressure_max,,1000,kPa,,official_exact_model,confirmed,APP-017-SIEMENS-WASHER-MANUAL-001,,no,厂家参数；不作为接口中心坐标。
REQ-0696,APP-017-WASHER,ELEC/PLUM/INT1,inlet_hose_length,,1200,mm,,official_exact_model,confirmed,APP-017-SIEMENS-WASHER-MANUAL-001,,no,厂家参数；不作为接口中心坐标。
REQ-0697,APP-017-WASHER,ELEC/PLUM/INT1,drain_hose_length,,1500,mm,,official_exact_model,confirmed,APP-017-SIEMENS-WASHER-MANUAL-001,,no,厂家参数；不作为接口中心坐标。
REQ-0698,APP-017-WASHER,ELEC/PLUM/INT1,drain_height_max,,1000,mm,,official_exact_model,confirmed,APP-017-SIEMENS-WASHER-MANUAL-001,,no,厂家参数；不作为接口中心坐标。
REQ-0699,APP-017-WASHER,ELEC/PLUM/INT1,wool_program_load_max,,2,kg,,official_exact_model,confirmed,APP-017-SIEMENS-WASHER-MANUAL-001,,no,厂家参数；不作为接口中心坐标。
REQ-0700,APP-017-WASHER,ELEC/PLUM/INT1,door_handedness,unknown,,,,pending,pending,APP-017-SIEMENS-WASHER-MANUAL-001,,yes,厂家参数；不作为接口中心坐标。
REQ-0701,APP-017-DRYER,ELEC/PLUM/INT1,product_width,,598,mm,,official_exact_model,confirmed,APP-017-SIEMENS-DRYER-WEB-001,,no,厂家参数；不作为接口中心坐标。
REQ-0702,APP-017-DRYER,ELEC/PLUM/INT1,product_height,,842,mm,,official_exact_model,confirmed,APP-017-SIEMENS-DRYER-WEB-001,,no,厂家参数；不作为接口中心坐标。
REQ-0703,APP-017-DRYER,ELEC/PLUM/INT1,product_depth,,600,mm,,official_exact_model,confirmed,APP-017-SIEMENS-DRYER-WEB-001,,no,厂家参数；不作为接口中心坐标。
REQ-0704,APP-017-DRYER,ELEC/PLUM/INT1,door_closed_depth,,639,mm,,official_exact_model,confirmed,APP-017-SIEMENS-DRYER-WEB-001,,no,厂家参数；不作为接口中心坐标。
REQ-0705,APP-017-DRYER,ELEC/PLUM/INT1,door_open_90_depth,,1111,mm,,official_exact_model,confirmed,APP-017-SIEMENS-DRYER-WEB-001,,no,厂家参数；不作为接口中心坐标。
REQ-0706,APP-017-DRYER,ELEC/PLUM/INT1,leveling_height_add_max,,15,mm,,official_exact_model,confirmed,APP-017-SIEMENS-DRYER-WEB-001,,no,厂家参数；不作为接口中心坐标。
REQ-0707,APP-017-DRYER,ELEC/PLUM/INT1,rated_power,,800,W,,official_exact_model,confirmed,APP-017-SIEMENS-DRYER-MANUAL-001,,no,厂家参数；不作为接口中心坐标。
REQ-0708,APP-017-DRYER,ELEC/PLUM/INT1,rated_voltage,,220,V,,official_exact_model,confirmed,APP-017-SIEMENS-DRYER-MANUAL-001,,no,厂家参数；不作为接口中心坐标。
REQ-0709,APP-017-DRYER,ELEC/PLUM/INT1,frequency,,50,Hz,,official_exact_model,confirmed,APP-017-SIEMENS-DRYER-MANUAL-001,,no,厂家参数；不作为接口中心坐标。
REQ-0710,APP-017-DRYER,ELEC/PLUM/INT1,minimum_fuse,,10,A,,official_exact_model,confirmed,APP-017-SIEMENS-DRYER-MANUAL-001,,no,厂家参数；不作为接口中心坐标。
REQ-0711,APP-017-DRYER,ELEC/PLUM/INT1,power_cord_length,,1450,mm,,official_exact_model,confirmed,APP-017-SIEMENS-DRYER-MANUAL-001,,no,厂家参数；不作为接口中心坐标。
REQ-0712,APP-017-DRYER,ELEC/PLUM/INT1,wool_rack_included,yes,,,,official_exact_model,confirmed,APP-017-SIEMENS-DRYER-MANUAL-001,,no,厂家参数；不作为接口中心坐标。
REQ-0713,APP-017-DRYER,ELEC/PLUM/INT1,wool_rack_program_load,one_garment,,,,official_exact_model,confirmed,APP-017-SIEMENS-DRYER-MANUAL-001,,no,厂家参数；不作为接口中心坐标。
REQ-0714,APP-017-DRYER,ELEC/PLUM/INT1,door_handedness,customer_service_reversible,,,,official_exact_model,confirmed,APP-017-SIEMENS-DRYER-MANUAL-001,,no,厂家参数；不作为接口中心坐标。
REQ-0715,APP-014,MULTI,price_comparison_alternative,WS7060BC1C,,,,user_input,confirmed,APP-014-SIEMENS-OLD-WEB-001,,no,旧款只作比价备选，不是当前优选或已采购。
REQ-0716,APP-014,ELEC,rated_voltage,,220,V,,official_exact_model,confirmed,APP-014-SIEMENS-MANUAL-001,,no,
REQ-0717,APP-014,ELEC,frequency,,50,Hz,,official_exact_model,confirmed,APP-014-SIEMENS-MANUAL-001,,no,
REQ-0718,APP-014,ELEC,rated_current_max,,10,A,,official_exact_model,confirmed,APP-014-SIEMENS-NEW-WEB-001,,no,
REQ-0719,APP-014,INT1,product_width,,594,mm,,official_exact_model,confirmed,APP-014-SIEMENS-MANUAL-001,,no,
REQ-0720,APP-014,INT1,product_height,,455,mm,,official_exact_model,confirmed,APP-014-SIEMENS-MANUAL-001,,no,
REQ-0721,APP-014,INT1,product_depth,,550,mm,,official_exact_model,confirmed,APP-014-SIEMENS-MANUAL-001,,no,
REQ-0722,APP-014,PLUM,water_pressure_min,,0.1,MPa,,official_exact_model,confirmed,APP-014-SIEMENS-MANUAL-001,,no,
REQ-0723,APP-014,PLUM,water_pressure_max,,0.4,MPa,,official_exact_model,confirmed,APP-014-SIEMENS-MANUAL-001,,no,
REQ-0724,APP-014,PLUM,inlet_water_temperature_min,,5,°C,,official_exact_model,confirmed,APP-014-SIEMENS-MANUAL-001,,no,
REQ-0725,APP-014,PLUM,inlet_water_temperature_max,,38,°C,,official_exact_model,confirmed,APP-014-SIEMENS-MANUAL-001,,no,
REQ-0726,APP-014,INT1,ventilation_opening_area_min,,100,cm2,,official_exact_model,confirmed,APP-014-SIEMENS-MANUAL-001,,no,橱柜上部通风口，不得遮盖。
REQ-0727,APP-014,INT1,cabinet_side_opening_diameter_min,,80,mm,,official_exact_model,confirmed,APP-014-SIEMENS-MANUAL-001,,no,
REQ-0728,APP-014,INT1,faucet_hole_diameter,,30,mm,,official_exact_model,confirmed,APP-014-SIEMENS-MANUAL-001,,no,
REQ-0729,APP-014,ELEC/PLUM,service_distance_max,,3000,mm,,official_exact_model,confirmed,APP-014-SIEMENS-MANUAL-001,,no,随机自带 3 m 管；改装须咨询安装工程师。
REQ-0730,APP-014,ELEC,power_cord_length,,2000,mm,,official_exact_model,confirmed,APP-014-SIEMENS-MANUAL-001,,no,
REQ-0731,APP-014,ELEC/INT1,power_outlet_location,left_right_or_upper_adjacent_cabinet_not_below_unit,,,,official_exact_model,confirmed,APP-014-SIEMENS-MANUAL-001,,no,插头必须可自由插拔。
REQ-ELEC-20260815-001,APP-011,ELEC,appliance_plug_rating_a,,16,A,,official_exact_model,confirmed,APP-011-OFFICIAL-001,官方规格表,no,
REQ-ELEC-20260815-002,APP-011,ELEC,wall_socket_rating_a,,16,A,,research_conclusion,confirmed,ELEC-RESEARCH-20260815-001,工程研究结论,no,
REQ-ELEC-20260815-003,APP-011,ELEC,branch_breaker_rating_a,,16,A,,research_conclusion,confirmed,ELEC-RESEARCH-20260815-001,工程研究结论,no,
REQ-ELEC-20260815-004,APP-011,ELEC,conductor_cross_section_mm2,,4,mm2,,research_conclusion,confirmed,ELEC-RESEARCH-20260815-001,工程研究结论,no,
REQ-ELEC-20260815-005,APP-011,ELEC,branch_breaker_curve,C,,,,research_conclusion,confirmed,ELEC-RESEARCH-20260815-001,工程研究结论,no,
REQ-ELEC-20260815-006,APP-011,ELEC,rcbo_required,yes,,,,research_conclusion,confirmed,ELEC-RESEARCH-20260815-001,工程研究结论,no,
REQ-ELEC-20260815-007,APP-011,ELEC,dedicated_branch_circuit,yes,,,,research_conclusion,confirmed,ELEC-RESEARCH-20260815-001,工程研究结论,no,
REQ-ELEC-20260815-008,APP-011,ELEC,socket_service_location,adjacent_accessible_cabinet_not_directly_behind,,,,research_conclusion,confirmed,ELEC-RESEARCH-20260815-001,工程研究结论,no,
REQ-ELEC-20260815-009,APP-011,ELEC,track_socket_allowed,no,,,,research_conclusion,confirmed,ELEC-RESEARCH-20260815-001,工程研究结论,no,
REQ-ELEC-20260815-010,APP-011,ELEC,interface_center_coordinates,unknown,,,,pending,pending,,,yes,说明书未提供接口中心坐标，不推测。
REQ-ELEC-20260815-011,APP-017,ELEC,washer_rated_power_w,,1900,W,,official_exact_model,confirmed,APP-017-SIEMENS-WASHER-MANUAL-001,p.24,no,
REQ-ELEC-20260815-012,APP-017,ELEC,dryer_rated_power_w,,800,W,,official_exact_model,confirmed,APP-017-SIEMENS-DRYER-MANUAL-001,p.40,no,
REQ-ELEC-20260815-013,APP-017,ELEC,simultaneous_design_load_w,,2700,W,,research_conclusion,confirmed,ELEC-RESEARCH-20260815-001,工程研究结论,no,
REQ-ELEC-20260815-014,APP-017,ELEC,simultaneous_design_current_a,,12.3,A,,research_conclusion,confirmed,ELEC-RESEARCH-20260815-001,工程研究结论,no,
REQ-ELEC-20260815-015,APP-017,ELEC,wall_socket_rating_a,,10,A,,research_conclusion,confirmed,ELEC-RESEARCH-20260815-001,工程研究结论,no,
REQ-ELEC-20260815-016,APP-017,ELEC,wall_socket_quantity,,2,count,,research_conclusion,confirmed,ELEC-RESEARCH-20260815-001,工程研究结论,no,
REQ-ELEC-20260815-017,APP-017,ELEC,branch_breaker_rating_a,,16,A,,research_conclusion,confirmed,ELEC-RESEARCH-20260815-001,工程研究结论,no,
REQ-ELEC-20260815-018,APP-017,ELEC,conductor_cross_section_mm2,,2.5,mm2,,research_conclusion,confirmed,ELEC-RESEARCH-20260815-001,工程研究结论,no,
REQ-ELEC-20260815-019,APP-017,ELEC,dedicated_branch_circuit,laundry_area_shared_by_washer_and_dryer,,,,research_conclusion,confirmed,ELEC-RESEARCH-20260815-001,工程研究结论,no,
REQ-ELEC-20260815-020,APP-017,ELEC,rcbo_required,yes,,,,research_conclusion,confirmed,ELEC-RESEARCH-20260815-001,工程研究结论,no,
REQ-ELEC-20260815-021,APP-017,ELEC,extension_or_power_strip_allowed,no,,,,research_conclusion,confirmed,ELEC-RESEARCH-20260815-001,工程研究结论,no,
REQ-ELEC-20260815-022,APP-017,ELEC,socket_service_location,two_independent_accessible_side_cabinet_positions_not_behind_appliances,,,,research_conclusion,confirmed,ELEC-RESEARCH-20260815-001,工程研究结论,no,
REQ-ELEC-20260815-023,APP-017,ELEC,appliance_plug_rating_a,unknown,,,,pending,pending,,,no,说明书给出最小保险 10A，但未明示插头额定标识；墙面 10A 插座为研究结论。
REQ-ELEC-20260815-024,APP-017,ELEC,interface_center_coordinates,unknown,,,,pending,pending,,,yes,水、排水和电源接口中心坐标未由说明书提供。
REQ-ELEC-20260815-025,APP-014,ELEC,wall_socket_rating_a,,10,A,,official_exact_model,confirmed,APP-014-SIEMENS-MANUAL-001,pp.18-20,no,
REQ-ELEC-20260815-026,APP-014,ELEC,branch_breaker_rating_a,,16,A,,research_conclusion,confirmed,ELEC-RESEARCH-20260815-001,工程研究结论,no,
REQ-ELEC-20260815-027,APP-014,ELEC,conductor_cross_section_mm2,,2.5,mm2,,research_conclusion,confirmed,ELEC-RESEARCH-20260815-001,工程研究结论,no,
REQ-ELEC-20260815-028,APP-014,ELEC,dedicated_branch_circuit,yes,,,,research_conclusion,confirmed,ELEC-RESEARCH-20260815-001,工程研究结论,no,
REQ-ELEC-20260815-029,APP-014,ELEC,rcbo_required,yes,,,,research_conclusion,confirmed,ELEC-RESEARCH-20260815-001,工程研究结论,no,
REQ-ELEC-20260815-030,APP-014,ELEC,residual_current_protection_required,yes,,,,research_conclusion,confirmed,ELEC-RESEARCH-20260815-001,工程研究结论,no,
REQ-ELEC-20260815-031,APP-014,ELEC,interface_center_coordinates,unknown,,,,pending,pending,,,yes,安装图仅给服务区和距离，没有可写入的接口中心坐标。
REQ-ELEC-20260815-032,APP-013,ELEC,design_current_a,,1.75,A,,research_conclusion,confirmed,ELEC-RESEARCH-20260815-001,工程研究结论,no,
REQ-ELEC-20260815-033,APP-013,ELEC,wall_socket_rating_a,,10,A,,research_conclusion,confirmed,ELEC-RESEARCH-20260815-001,工程研究结论,no,
REQ-ELEC-20260815-034,APP-013,ELEC,dedicated_branch_circuit,no,,,,research_conclusion,confirmed,ELEC-RESEARCH-20260815-001,工程研究结论,no,
REQ-ELEC-20260815-035,APP-013,ELEC,assigned_branch_circuit,kitchen_fixed_auxiliary,,,,research_conclusion,confirmed,ELEC-RESEARCH-20260815-001,工程研究结论,no,
REQ-ELEC-20260815-036,APP-012,ELEC,ignition_power_source,DC_1.5V_battery,,,,official_exact_model,confirmed,APP-012-OFFICIAL-001,官方产品资料,no,
REQ-ELEC-20260815-037,APP-012,ELEC,wall_socket_required_for_appliance,no,,,,research_conclusion,confirmed,ELEC-RESEARCH-20260815-001,工程研究结论,no,
REQ-ELEC-20260815-038,APP-012,ELEC,service_spare_socket_rating_a,,10,A,,research_conclusion,confirmed,ELEC-RESEARCH-20260815-001,工程研究结论,no,
REQ-ELEC-20260815-039,APP-012,ELEC,service_spare_socket_circuit,kitchen_fixed_auxiliary,,,,research_conclusion,confirmed,ELEC-RESEARCH-20260815-001,工程研究结论,no,
REQ-ELEC-20260815-040,APP-009,ELEC,wall_socket_rating_a,,10,A,,research_conclusion,confirmed,ELEC-RESEARCH-20260815-001,工程研究结论,no,
REQ-ELEC-20260815-041,APP-009,ELEC,branch_breaker_rating_a,,16,A,,research_conclusion,confirmed,ELEC-RESEARCH-20260815-001,工程研究结论,no,
REQ-ELEC-20260815-042,APP-009,ELEC,conductor_cross_section_mm2,,2.5,mm2,,research_conclusion,confirmed,ELEC-RESEARCH-20260815-001,工程研究结论,no,
REQ-ELEC-20260815-043,APP-009,ELEC,dedicated_branch_circuit,yes,,,,research_conclusion,confirmed,ELEC-RESEARCH-20260815-001,工程研究结论,no,
REQ-ELEC-20260815-044,APP-009,ELEC,rcbo_required,yes,,,,research_conclusion,confirmed,ELEC-RESEARCH-20260815-001,工程研究结论,no,
REQ-ELEC-20260815-045,APP-009,ELEC,simultaneous_operation_with_peer,yes,,,,research_conclusion,confirmed,ELEC-RESEARCH-20260815-001,工程研究结论,no,
REQ-ELEC-20260815-046,APP-010,ELEC,wall_socket_rating_a,,10,A,,research_conclusion,confirmed,ELEC-RESEARCH-20260815-001,工程研究结论,no,
REQ-ELEC-20260815-047,APP-010,ELEC,branch_breaker_rating_a,,16,A,,research_conclusion,confirmed,ELEC-RESEARCH-20260815-001,工程研究结论,no,
REQ-ELEC-20260815-048,APP-010,ELEC,conductor_cross_section_mm2,,2.5,mm2,,research_conclusion,confirmed,ELEC-RESEARCH-20260815-001,工程研究结论,no,
REQ-ELEC-20260815-049,APP-010,ELEC,dedicated_branch_circuit,yes,,,,research_conclusion,confirmed,ELEC-RESEARCH-20260815-001,工程研究结论,no,
REQ-ELEC-20260815-050,APP-010,ELEC,rcbo_required,yes,,,,research_conclusion,confirmed,ELEC-RESEARCH-20260815-001,工程研究结论,no,
REQ-ELEC-20260815-051,APP-010,ELEC,simultaneous_operation_with_peer,yes,,,,research_conclusion,confirmed,ELEC-RESEARCH-20260815-001,工程研究结论,no,
REQ-ELEC-20260815-052,APP-004,ELEC,design_reserve_power_w,,2600,W,,research_conclusion,confirmed,ELEC-RESEARCH-20260815-001,工程研究结论,no,
REQ-ELEC-20260815-053,APP-004,ELEC,design_reserve_current_a,,11.8,A,,research_conclusion,confirmed,ELEC-RESEARCH-20260815-001,工程研究结论,no,
REQ-ELEC-20260815-054,APP-004,ELEC,branch_breaker_rating_a,,16,A,,research_conclusion,confirmed,ELEC-RESEARCH-20260815-001,工程研究结论,no,
REQ-ELEC-20260815-055,APP-004,ELEC,conductor_cross_section_mm2,,2.5,mm2,,research_conclusion,confirmed,ELEC-RESEARCH-20260815-001,工程研究结论,no,
REQ-ELEC-20260815-056,APP-004,ELEC,dedicated_branch_circuit,yes,,,,research_conclusion,confirmed,ELEC-RESEARCH-20260815-001,工程研究结论,no,
REQ-ELEC-20260815-057,APP-004,ELEC,rcbo_required,yes,,,,research_conclusion,confirmed,ELEC-RESEARCH-20260815-001,工程研究结论,no,
REQ-ELEC-20260815-058,APP-004,ELEC,connection_box_reserved,yes,,,,research_conclusion,confirmed,ELEC-RESEARCH-20260815-001,工程研究结论,no,
REQ-ELEC-20260815-059,APP-004,ELEC,wall_socket_rating_a,unknown,,,,pending,pending,,,no,最终按实购机器插头匹配 10A/16A 面板，当前不冻结。
REQ-ELEC-20260815-060,APP-004,ELEC,procurement_selection_required_before_rough_in,no,,,,research_conclusion,confirmed,ELEC-RESEARCH-20260815-001,工程研究结论,no,
REQ-ELEC-20260815-061,APP-004,ELEC,water_and_drain_provision,optional_valved_and_capped,,,,research_conclusion,confirmed,ELEC-RESEARCH-20260815-001,工程研究结论,no,
REQ-ELEC-20260815-062,APP-001,ELEC,wall_socket_rating_a,,10,A,,research_conclusion,confirmed,ELEC-RESEARCH-20260815-001,工程研究结论,no,
REQ-ELEC-20260815-063,APP-001,ELEC,ns01_branch_allocation,hotpot_separate_from_second_simultaneous_appliance,,,,research_conclusion,confirmed,ELEC-RESEARCH-20260815-001,工程研究结论,no,
REQ-ELEC-20260815-064,APP-002,ELEC,wall_socket_rating_a,,10,A,,research_conclusion,confirmed,ELEC-RESEARCH-20260815-001,工程研究结论,no,
REQ-ELEC-20260815-065,APP-002,ELEC,ns01_branch_allocation,hotpot_separate_from_second_simultaneous_appliance,,,,research_conclusion,confirmed,ELEC-RESEARCH-20260815-001,工程研究结论,no,
REQ-ELEC-20260815-066,APP-003,ELEC,wall_socket_rating_a,,10,A,,research_conclusion,confirmed,ELEC-RESEARCH-20260815-001,工程研究结论,no,
REQ-ELEC-20260815-067,APP-003,ELEC,ns01_branch_allocation,hotpot_separate_from_second_simultaneous_appliance,,,,research_conclusion,confirmed,ELEC-RESEARCH-20260815-001,工程研究结论,no,
REQ-ELEC-20260815-068,APP-001,ELEC,ns01_total_branch_circuits,,2,count,,research_conclusion,confirmed,ELEC-RESEARCH-20260815-001,工程研究结论,no,
REQ-ELEC-20260815-069,APP-001,ELEC,branch_breaker_rating_a,,16,A,,research_conclusion,confirmed,ELEC-RESEARCH-20260815-001,工程研究结论,no,
REQ-ELEC-20260815-070,APP-001,ELEC,conductor_cross_section_mm2,,2.5,mm2,,research_conclusion,confirmed,ELEC-RESEARCH-20260815-001,工程研究结论,no,
REQ-ELEC-20260815-071,APP-001,ELEC,rcbo_required,yes,,,,research_conclusion,confirmed,ELEC-RESEARCH-20260815-001,工程研究结论,no,
REQ-ELEC-20260815-072,APP-001,ELEC,adverse_design_current_a,,20,A,,research_conclusion,confirmed,ELEC-RESEARCH-20260815-001,工程研究结论,no,
REQ-ELEC-20260815-073,CTRL-ENTRY-A,ELEC,logical_panel_quantity,,1,count,,research_conclusion,confirmed,ELEC-RESEARCH-20260815-001,工程研究结论,no,
REQ-ELEC-20260815-074,CTRL-ENTRY-A,ELEC,minimum_key_count,,4,count,,research_conclusion,confirmed,ELEC-RESEARCH-20260815-001,工程研究结论,no,
REQ-ELEC-20260815-075,CTRL-ENTRY-A,ELEC,key_order_door_to_far,living_two_way;study_two_way;dining_two_way;lighting_master,,,,research_conclusion,confirmed,ELEC-RESEARCH-20260815-001,工程研究结论,no,
REQ-ELEC-20260815-076,CTRL-ENTRY-A,ELEC,controlled_loads,living;study;dining_lighting,,,,research_conclusion,confirmed,ELEC-RESEARCH-20260815-001,工程研究结论,no,
REQ-ELEC-20260815-077,CTRL-ENTRY-A,ELEC,scene_control_relation,lighting_master_command_only_no_continuous_load_cutoff,,,,research_conclusion,confirmed,ELEC-RESEARCH-20260815-001,工程研究结论,no,
REQ-ELEC-20260815-078,CTRL-ENTRY-A,ELEC,interface_center_coordinates,unknown,,,,pending,pending,,,yes,待 M07/门套/见光板完成面证据确认真实安装面和净距。
REQ-ELEC-20260815-079,CTRL-MASTER-B,ELEC,logical_panel_quantity,,1,count,,research_conclusion,confirmed,ELEC-RESEARCH-20260815-001,工程研究结论,no,
REQ-ELEC-20260815-080,CTRL-MASTER-B,ELEC,minimum_key_count,,3,count,,research_conclusion,confirmed,ELEC-RESEARCH-20260815-001,工程研究结论,no,
REQ-ELEC-20260815-081,CTRL-MASTER-B,ELEC,key_order_door_to_far,living_two_way;study_two_way;dining_two_way,,,,research_conclusion,confirmed,ELEC-RESEARCH-20260815-001,工程研究结论,no,
REQ-ELEC-20260815-082,CTRL-MASTER-B,ELEC,controlled_loads,living;study;dining_lighting,,,,research_conclusion,confirmed,ELEC-RESEARCH-20260815-001,工程研究结论,no,
REQ-ELEC-20260815-083,CTRL-MASTER-B,ELEC,two_way_relation,true_wired_two_way_with_CTRL_ENTRY_A_not_scene_substitution,,,,research_conclusion,confirmed,ELEC-RESEARCH-20260815-001,工程研究结论,no,
REQ-ELEC-20260815-084,CTRL-MASTER-B,ELEC,interface_center_coordinates,unknown,,,,pending,pending,,,yes,待 M07/门套/见光板完成面证据确认真实安装面和净距。
REQ-ELEC-20260815-085,CTRL-MASTER-A,ELEC,logical_panel_quantity,,1,count,,research_conclusion,confirmed,ELEC-RESEARCH-20260815-001,工程研究结论,no,
REQ-ELEC-20260815-086,CTRL-MASTER-A,ELEC,minimum_key_count,,2,count,,research_conclusion,confirmed,ELEC-RESEARCH-20260815-001,工程研究结论,no,
REQ-ELEC-20260815-087,CTRL-MASTER-A,ELEC,key_order_door_to_far,master_ambient_LED;master_accent_spotlights,,,,research_conclusion,confirmed,ELEC-RESEARCH-20260815-001,工程研究结论,no,
REQ-ELEC-20260815-088,CTRL-MASTER-A,ELEC,controlled_loads,master_ambient_LED;master_accent_spotlights,,,,research_conclusion,confirmed,ELEC-RESEARCH-20260815-001,工程研究结论,no,
REQ-ELEC-20260815-089,CTRL-MASTER-A,ELEC,scene_control_relation,direct_load_or_scene_command_by_final_product_underlying_load_switching_required,,,,research_conclusion,confirmed,ELEC-RESEARCH-20260815-001,工程研究结论,no,
REQ-ELEC-20260815-090,CTRL-MASTER-A,ELEC,interface_center_coordinates,unknown,,,,pending,pending,,,yes,待 M07/门套/见光板完成面证据确认真实安装面和净距。
REQ-ELEC-20260815-091,NET-AP-R09,ELEC,poe_supply_required,yes,,,,research_conclusion,confirmed,ELEC-RESEARCH-20260815-001,工程研究结论,no,
REQ-ELEC-20260815-092,NET-AP-R09,ELEC,local_220v_power_required,no,,,,research_conclusion,confirmed,ELEC-RESEARCH-20260815-001,工程研究结论,no,
REQ-ELEC-20260815-093,NET-AP-R09,ELEC,network_topology,CAT6_star_home_run_to_weak_current_cabinet_PoE_switch,,,,research_conclusion,confirmed,ELEC-RESEARCH-20260815-001,工程研究结论,no,
REQ-ELEC-20260815-094,NET-AP-R09,ELEC,poe_switch_port_class,IEEE_802.3at_backward_compatible_with_802.3af,,,,research_conclusion,confirmed,ELEC-RESEARCH-20260815-001,工程研究结论,no,
REQ-ELEC-20260815-095,NET-AP-R09,ELEC,final_endpoint_power_w,unknown,,,,pending,pending,,,yes,按实购 AP 官方功率和交换机总 PoE 预算闭合。
REQ-ELEC-20260815-096,NET-AP-R09,ELEC,cable_continuity,unknown,,,,pending,pending,,,yes,现场网线通断和端接顺序尚未测试。
REQ-ELEC-20260815-097,NET-AP-R14,ELEC,poe_supply_required,yes,,,,research_conclusion,confirmed,ELEC-RESEARCH-20260815-001,工程研究结论,no,
REQ-ELEC-20260815-098,NET-AP-R14,ELEC,local_220v_power_required,no,,,,research_conclusion,confirmed,ELEC-RESEARCH-20260815-001,工程研究结论,no,
REQ-ELEC-20260815-099,NET-AP-R14,ELEC,network_topology,CAT6_star_home_run_to_weak_current_cabinet_PoE_switch,,,,research_conclusion,confirmed,ELEC-RESEARCH-20260815-001,工程研究结论,no,
REQ-ELEC-20260815-100,NET-AP-R14,ELEC,poe_switch_port_class,IEEE_802.3at_backward_compatible_with_802.3af,,,,research_conclusion,confirmed,ELEC-RESEARCH-20260815-001,工程研究结论,no,
REQ-ELEC-20260815-101,NET-AP-R14,ELEC,final_endpoint_power_w,unknown,,,,pending,pending,,,yes,按实购 AP 官方功率和交换机总 PoE 预算闭合。
REQ-ELEC-20260815-102,NET-AP-R14,ELEC,cable_continuity,unknown,,,,pending,pending,,,yes,现场网线通断和端接顺序尚未测试。
REQ-APP019-001,APP-019,ELEC,rated_power,,,W,,pending,pending,OWNER-INPUT-APP019-20260815,业主仅确认设备类别与数量,yes,保持 unknown；关闭证据：准确型号名牌功率。
REQ-APP019-002,APP-019,ELEC,simultaneous_group,,,,,pending,pending,OWNER-INPUT-APP019-20260815,业主仅确认设备类别与数量,yes,保持 unknown；关闭证据：使用位置和同时工况。
REQ-APP019-003,APP-019,PLUM,water_required,,,,,pending,pending,OWNER-INPUT-APP019-20260815,业主仅确认设备类别与数量,yes,保持 unknown；关闭证据：准确型号安装图。
REQ-APP019-004,APP-019,PLUM,drain_required,,,,,pending,pending,OWNER-INPUT-APP019-20260815,业主仅确认设备类别与数量,yes,保持 unknown；关闭证据：准确型号安装图。
REQ-APP019-005,APP-019,GAS,gas_required,,,,,pending,pending,OWNER-INPUT-APP019-20260815,业主仅确认设备类别与数量,yes,保持 unknown；关闭证据：准确型号安装图。
REQ-APP019-006,APP-019,HVAC/INT1,ventilation_required,,,,,pending,pending,OWNER-INPUT-APP019-20260815,业主仅确认设备类别与数量,yes,保持 unknown；关闭证据：准确型号散热和净距要求。
REQ-APP019-007,APP-019,INT1,installation_mode,unknown,,,,pending,pending,OWNER-INPUT-APP019-20260815,业主仅确认设备类别与数量,yes,保持 unknown；关闭证据：台面、落地或嵌入形式。
REQ-APP019-008,APP-019,ELEC,appliance_plug_rating_a,unknown,,A,,pending,pending,OWNER-INPUT-APP019-20260815,业主仅确认设备类别与数量,yes,保持 unknown；关闭证据：实物插头或厂家电气页。
REQ-APP019-009,APP-019,ELEC,wall_socket_rating_a,unknown,,A,,pending,pending,OWNER-INPUT-APP019-20260815,业主仅确认设备类别与数量,yes,保持 unknown；关闭证据：按实购插头和支路计算匹配。
REQ-APP019-010,APP-019,ELEC,branch_breaker_rating_a,unknown,,A,,pending,pending,OWNER-INPUT-APP019-20260815,业主仅确认设备类别与数量,yes,保持 unknown；关闭证据：名牌负荷、同时工况和回路计算。
REQ-APP019-011,APP-019,ELEC,dedicated_branch_circuit,unknown,,,,pending,pending,OWNER-INPUT-APP019-20260815,业主仅确认设备类别与数量,yes,保持 unknown；关闭证据：名牌负荷、位置和共路工况。
REQ-APP019-012,APP-019,INT1,product_width,unknown,,mm,,pending,pending,OWNER-INPUT-APP019-20260815,业主仅确认设备类别与数量,yes,保持 unknown；关闭证据：准确型号尺寸图。
REQ-APP019-013,APP-019,INT1,product_height,unknown,,mm,,pending,pending,OWNER-INPUT-APP019-20260815,业主仅确认设备类别与数量,yes,保持 unknown；关闭证据：准确型号尺寸图。
REQ-APP019-014,APP-019,INT1,product_depth,unknown,,mm,,pending,pending,OWNER-INPUT-APP019-20260815,业主仅确认设备类别与数量,yes,保持 unknown；关闭证据：准确型号尺寸图。
REQ-APP019-015,APP-019,INT1,service_clearance,unknown,,mm,,pending,pending,OWNER-INPUT-APP019-20260815,业主仅确认设备类别与数量,yes,保持 unknown；关闭证据：厂家散热、操作和检修要求。
REQ-APP019-016,APP-019,MULTI,interface_center_coordinates,unknown,,,,pending,pending,OWNER-INPUT-APP019-20260815,业主仅确认设备类别与数量,yes,保持 unknown；关闭证据：厂家安装图与项目定位。
